Description,SalesDollars,SalesPrice,ProfitMargin
Kendall Jackson Grand Rsv Ch,184705.82,16.32476491862568,0.2814619493934589
Kendall Jackson Pnt Gris VR,45805.74,11.473315954118874,0.19781613337469334
Kendall Jackson Pnt Nr Spl S,671.52,13.99,0.24120731242640073
Kendall Jackson Pnt Nr Vtnr,216815.21,14.874359542896128,0.2564549170411695
Kendall Jackson RSV Svgn Bl,314527.77,10.068006381340082,0.1735866162069259
Kendall Jackson Sp Sel Chard,8776.68,11.99,0.20672449435257648
Kendall Jackson Sp Sl Merlot,671.52,13.99,0.24120731242640073
Kendall Jackson Spcl Cab Svg,1161.17,13.99,0.24120731242640073
Kendall Jackson Summation Re,185907.03,10.975806039303404,0.18923836143344047
Kendall Jackson Vntnr Rsv Ch,84546.71,6.131960405601159,0.10572363755111923
Kendall Jackson Vntr RSV Cab,208058.84999999998,17.86046632124352,0.30793960543455284
Kendall Jackson Vntr RSV Zin,31494.9,11.098426035502959,0.19135250294402162
Kendall Jackson Vntrs RSV Me,100693.67,17.666470588235292,0.3045948456503424
Kendall Jackson Vntrs Rsl Rs,48048.46,10.15097060833903,0.175017036380046
Kendall Jackson Vnts RSV Cab,14227.1,10.258163804491414,0.1768651981208832
Kendall Jackson Vt RSV Syrah,20758.61,11.239092451229855,0.19377779015532537
Kennedy's Original Irish,527.67,15.989999999999998,0.275690130500225
Kentia Albarino Rias Baixas,16298.72,14.469896238651103,0.24948139977226
Kenwood Cab Svgn Sonoma,16298.53,15.485606326889279,0.2669936728664925
Kenwood Chard 12,2037.6,8.49,0.146379562723384
Kenwood Chard Sonoma,6302.4,11.23074074074074,0.19363379489862467
Kenwood Cve Brut Yulupa Spa,1393.45,8.989999999999998,0.15500026724184005
Kenwood J London Cab Svgn,19432.84,31.483074792243766,0.5428125702327723
Kenwood J London Znfdl,8419.15,21.846088560885608,0.3766573487348359
Kenwood Merlot Sonoma,3328.63,14.473870967741934,0.24954992970232598
Kenwood Moscato Zacchera,239.6,5.99,0.10327604013110368
Kenwood Pnt Nr RRV,10421.96,14.949119496855346,0.25774388398696113
Kenwood Svgn Bl Sonoma,50342.43,10.834276094276095,0.18679818576025298
Kenwood Yulupa Cab Svgn Cal,1681.1299999999999,8.99,0.1550002672418401
Kenwood Yulupa Chard Cal,1393.4499999999998,8.99,0.1550002672418401
Kenwood Yulupa Cuvee Brut,1477.0600000000002,2.99,0.05155181302036728
Kenwood Yulupa Merlot Cal,988.9,8.99,0.1550002672418401
Kenwood Yulupa Pnt Nr,1177.69,8.99,0.1550002672418401
Keo Othello Cyprus Red,75.91,7.99,0.13775885820492795
Keo St John Commandaria Cyp,719.73,23.99,0.41362140279552206
Kermit Lynch Cotes du Rhone,33224.28,13.454617583988565,0.23197656520077733
Kesseler Rsl R Kabinett,11.99,11.99,0.20672449435257648
Kesselstatt Josephshofer Kab,1522.95,14.411052631578947,0.24846685307352165
Kesselstatt Piesp G Kab Rsl,314.79,14.99,0.2584487214633129
Kesselstatt Piesporter Gold,929.6899999999999,29.989999999999995,0.5170698570169948
Kesselstatt Rsl RK QbA Mosel,8358.32,14.756009852216748,0.2544144016147743
Kesselstatt Schwartzhof GG,263.88,21.99,0.3791385847216978
Kessler Blended Whiskey,25.98,12.99,0.22396590338948863
Ketel One 325 Commemorative,15596.619999999999,28.99,0.4998284479800827
Ketel One Citroen Vodka,173093.05,35.773196979232225,0.6167803216769723
Ketel One Oranje,3587.27,21.21784810126582,0.36582559799699343
Ketel One Vodka,5070083.56,24.097111935683365,0.41546816349137444
Kettmeir Muller Thurgau Alto,3798.1,19.99,0.3446557666478735
Kettmeir Pnt Grigio Alto Adi,3438.2799999999997,19.99,0.3446557666478735
Kibo Junmai Sake,197.67000000000002,5.99,0.10327604013110368
Kijafa Cherry,19040.170000000002,7.99,0.13775885820492795
Kikkoman Plum Wine,7012.2,8.99,0.1550002672418401
Kilbeggan Irish Whiskey,20272.54,13.077628865979381,0.22547674851127988
Kilchoman Machir Bay Whiskey,133.98,66.99,1.1550019913827436
Killibinbin Seduction Cab Sv,19121.41,12.24693730729702,0.2111544555645272
Kim Crawford Chard Unoaked,32639.95,15.531557305336833,0.26778593248155313
Kim Crawford Pnt Gr Homstead,1553.47,29.13285714285714,0.5022915064139273
Kim Crawford Pnt Gr Marlboro,9359.92,15.466878612716762,0.26667078068611777
Kim Crawford Pnt Nr,1104.3799999999999,18.033478260869565,0.310922575053915
Kim Crawford Svgn Bl Marlbro,482171.72,15.035032657270541,0.25922514792733337
Kim Crawford Svgn Bl Sptfire,35574.689999999995,26.837607052896722,0.4627181607709104
Kinahan's Irish Whiskey,7667.62,32.76472527472528,0.5649100304435918
King Est Domaine Ore Pnt Nr,77.94,12.99,0.22396590338948863
King Est Domaine Pnt Gris,1470.4499999999998,26.32333333333333,0.4538513572149837
King Est Pnt Gris Ore,50540.92,18.067777777777778,0.31151394705469804
King Est Pnt Nr Ore,27331.52,26.158224299065417,0.45100464481948105
King Estate Dom Pnt Nr 12,3761.43,65.99,1.1377605823458317
King Rabbit Malbec Pay D'Oc,143.82,7.99,0.13775885820492795
King Robert II Scotch Whisky,246.86999999999998,18.99,0.3274143576109614
Kingfish Silver Rum,3352.71,25.990000000000002,0.44810422086934637
Kinky Blue Liqueur,166553.03999999998,6.305919629057187,0.10872293967846819
Kinky Flame Whisky,11588.929999999998,8.38018087855297,0.14448612633044144
Kinky Gold Liqueur,35099.03,17.566413959085438,0.3028697283803151
Kinky Liqueur,204108.22,6.504414206642067,0.1121452658822182
Kinky Pink Liqueur,24732.670000000002,7.445409687641467,0.12836935387201473
Kinky Vodka,25890.05,3.6099435559736595,0.06224051344870697
Kinsella Est Cab Svgn 10,4829.58,114.99,1.9825896251545259
Kiona Est Red Mountain Rsv R,125.97,41.99,0.7239667654599405
Kir-Yianni Akakies Yianakoho,395.78,17.99,0.31017294857404926
Kir-Yianni Paranga VdP Maced,209.85999999999999,14.99,0.2584487214633129
Kirk & Sweeney 12Yr Old Rum,69477.3,33.56998836532868,0.5787939007710131
Kirk and Sweeney 18 Yr Rum,27161.23,40.12278008298755,0.6917732631088598
Kirk and Sweeney 23 Yr Rum,10187.74,45.106959064327484,0.7777075316393215
Kirkland Signature Cab Svgn,311.76,12.99,0.22396590338948863
Kirkland Signature Chard,171.38,7.79,0.1343105763975455
Kirkland Signature Chard 12,319.8,15.99,0.275690130500225
Kirkland Signature Supr Brdx,7.99,7.99,0.13775885820492795
Kismet Wine Papa's All-Black,2518.74,19.99,0.3446557666478735
Kistler Chard Sonma Mountain,2089.62,54.99,0.9481050829397982
Kistler Hyde Chard,875.88,72.99,1.2584504456042165
Kistler Les Noisetiers Sono,2034.63,54.99,0.9481050829397982
Kistler Pinot Noir RRV,3189.42,54.99,0.9481050829397982
Kitaya Ai No Hime Sprkl Sake,2989.28,10.99,0.18948308531566435
Klassen Chard Calaveras Cty,29.97,9.99,0.17224167627875223
Klinker Brick Cab Svgn Lodi,5385.83,16.99,0.29293153953713713
Klinker Brick Farrah Syrah,7315.839999999999,17.492793296089385,0.3016004044160315
Klinker Brick Marisa Znfdl,2274.35,34.99,0.6032769022015555
Klinker Brick Old Ghst Znfdl,5706.4800000000005,38.097526881720434,0.6568550442624976
Klinker Brick Old Vine Znfdl,164001.51,16.054738886491155,0.27680632012281325
Knappogue Castle Irish 12 Yr,6678.33,39.99,0.6894839473861163
Knappogue Castle Irish Whsky,90656.19,32.65589434661724,0.5630336318962142
Knob Creek 2001 Bourbon,26907.93,129.99,2.241210760708208
Knob Creek Bourbon,1240620.1099999999,23.601884894825343,0.4069297515138017
Knob Creek Rye,162245.21,33.629529058116226,0.5798204662097043
Knob Creek Single Barrel Rsv,182518.12,42.52485383874076,0.7331883992686326
Knob Creek Smoked Maple,185815.88,29.924247768343132,0.515936195895909
Kono Svgn Bl,10515.83,12.944248366013072,0.2231770807538129
Korbel Brut,351434.29,14.367564330605953,0.2477170534881259
Korbel Brut Rose,2596.05,13.557567567567567,0.2337515679780063
Korbel California Brandy,125.91,13.99,0.24120731242640073
Korbel Natural,14568.77,15.876315789473685,0.27373005452550236
Korbel Organic Brut,71140.53,13.383165750196387,0.23074463490792893
Korbel Sweet Cuvee,20739.57,13.4946403712297,0.23266661444639905
Korbel Sweet Rose,52288.090000000004,13.489272197962155,0.23257405957531227
Korbel X Dry,222205.4,13.86690044139284,0.23908490258419138
Kosta Browne Pnt Nr RRV,9299.0,92.99,1.6032786263424592
Kosta Browne Pnt Nr Sonoma C,10693.85,92.99,1.6032786263424592
Kracher Auselese Cuvee,23.98,11.99,0.20672449435257648
Kracher Beerenauslese Cuvee,119.88,9.99,0.17224167627875223
Kracken Black Rum,38626.259999999995,17.78485609308022,0.30663597856341507
Kraken Black Spiced Rum,546076.19,14.84003165558721,0.25586305589470343
Kringle Cream,5684.66,17.07108108108108,0.294329491621211
Kris Artist Cuvee Pnt Grigio,39.96,9.99,0.17224167627875223
Kris Heart Rosso,4978.0,12.437470817120621,0.21443952174263442
Kris Pnt Grigio Alto Adige,308789.51,11.348977540637797,0.1956723639288654
Kris Pnt Nr delle Venezie,19482.18,12.302820512820514,0.21211796076925157
Kronan Swedish Punsch,179.94,29.99,0.5170698570169948
Kru 82 Vodka,7440.09,14.927304075235112,0.25736775537949397
Kru Peach Mango Vodka,4304.48,12.11087912087912,0.20880862071967574
Krug Grande Cuvee Brut,16872.82,142.99,2.465349078188066
Krug Grande Cve Brut,2719.68,84.99,1.465347354047162
Krug Rose Champagne,467.98,233.99,4.0343173005470705
Krupnik Spiced Honey Liqueur,25575.8,22.866765083440306,0.3942552501545745
Krupp Bros Chard,65.99,65.99,1.1377605823458317
Krupp Bros The Doctor Red,1999.8,99.99,1.7239684896008443
Krupp Bros Veraison Red,5753.82,49.45428571428572,0.8526615686283203
Krupps Brothers Veraison,5119.36,79.99,1.3791403088626015
Krupps The Water Witch Red,283.96,70.99,1.2239676275303921
Kuentz Bas Alsace White,1806.71,14.017777777777777,0.24168624045520387
Kuhl Coconut Water Vodka,59.95,11.99,0.20672449435257648
Kuhl Tangerine Vodka,47.96,11.99,0.20672449435257648
Kuleto Native Son Napa Red,76175.55,13.99,0.24120731242640073
Kumeu River Village Chard,1295.28,17.99,0.31017294857404926
Kunde Cab Svgn Sonoma Cnty,540.63,14.323333333333332,0.24695444877203812
Kunde Cab Svgn Sonoma Valley,15061.929999999998,21.21297297297297,0.365741543915989
Kunde Chard Sonoma Cnty,870.33,12.99,0.22396590338948863
Kunde Chard Sonoma Valley,51729.74,16.47537234042553,0.28405863355670496
Kunde Magnolia Lane Svgn Bl,8003.41,14.26576601671309,0.24596190711903107
L Aubry Fils Brut 1er Cru,4318.92,39.99,0.6894839473861163
L Aubry Fils Rose Brut 1 Cru,2013.6200000000001,52.99,0.913622264865974
L Bernard Cotes du Rhone,7883.68,12.465059382422803,0.2149151874817509
L Einaudi Dolcetto Dogliani,5792.78,17.99,0.31017294857404926
L Martini Cab Svgn Napa,97287.56,29.99,0.5170698570169948
L Martini Cab Svgn Sonoma,288466.55,13.315808671713697,0.2295833039662775
L Martini Fndrs Sig Cab Svgn,199.9,19.99,0.3446557666478735
L Martini RSV Cab Svgn Alex,33412.68,25.082753623188403,0.43246201498948106
L'Ardi Dolcetto D'Acqui,3777.67,11.418571428571429,0.19687226061719812
L'Argentier Rose d'Aramon,2682.21,14.979690721649485,0.25827097497839624
L'Ecole No 41 Apogee Pepper,2399.52,49.99,0.8618980377552377
L'Ecole No 41 Cab 12 Walla W,2966.31,42.99,0.7412081744968526
L'Ecole No 41 Cab Svgn Clmba,20747.29,30.893292181069956,0.5326438869906666
L'Ecole No 41 Chard Columbia,474.80999999999995,24.99,0.4308628118324342
L'Ecole No 41 Chenin Bl OV,1122.3899999999999,18.296122448979588,0.3154509309322876
L'Ecole No 41 Perigee Seven,449.91,49.99,0.8618980377552377
L'Ecole No 41 Red Columbia V,1898.1,21.698333333333334,0.3741098404192651
L'Eglise Saint-Hilaire Borde,2166.14,11.586638655462185,0.19976997642172115
L'Enclos de Viaud Lalande Po,3148.95,29.990000000000002,0.5170698570169949
L'Excellence Blanc 2015,1658.34,9.99,0.17224167627875223
L'Oiseliniere Musc Sevre Ill,170.91,18.99,0.3274143576109614
L'Opale de la Presquile Rose,149.9,14.99,0.2584487214633129
L.A. Cetto Cab Svgn,431.64,11.99,0.20672449435257648
L.A. Cetto Nebbiolo Priv Rsv,63.48,5.29,0.09120705380526518
L.A. Cetto Svgn Bl,431.64,11.99,0.20672449435257648
LAN Crianza Rioja,139.9,13.99,0.24120731242640073
LAN Rioja Reserva,809.52,17.99,0.31017294857404926
LAN Rsva Rioja,188.92,23.389999999999997,0.40327655737337476
La Atalaya Almansa Red,970.4,15.865,0.273534954370611
La Bastarda Pnt Gr Sicily,69086.85,7.375316810848726,0.1271608539126572
La Basttistina Gavi,123.91999999999999,15.789999999999997,0.2722418486928425
La Belle Orange Liqueur,51887.46,16.99,0.29293153953713713
La Cana Albarino,7275.26,15.275714285714285,0.26337483833100206
La Caplana Gavi di Gavi,6654.65,15.3259375,0.26424075731165053
La Caravedo Puro Quebranta,3886.56,26.99,0.4653456299062585
La Carraia Orvieto Clsc,5497.9400000000005,10.896666666666667,0.18787388713888586
La Carraia Sangiovese Umbri,14777.74,12.07078335373317,0.2081173131976636
La Chapelle Mission Haut Bri,2295.72,81.99,1.4136231269364257
La Chapelle de la Mission Ha,2369.7,78.99,1.3618988998256891
La Clarence Haut Brion 10,10610.460000000001,196.49000000000004,3.3877644616628655
La Clarence de Haut Brion PL,4402.63,118.99,2.0515552613021746
La Clarte de Haut Brion 10,7769.3,110.99,1.9136239890068776
La Collection Koi Fish,59.98,29.99,0.5170698570169948
La Collection NH Summer,53985.27,27.293548795944233,0.4705792388597952
La Collection Ski Boot,119.96,29.99,0.5170698570169948
La Cote Blanche Mcon V Chard,22540.82,13.962222222222222,0.2407283843975976
La Crema Chard Sonoma Coast,1188.81,9.99,0.17224167627875223
La Crema Chard Sonoma Cst,658288.13,16.808359163325022,0.28979979557421687
La Crema Chardonnay Monterey,100054.27,16.25036419992251,0.2801791761696574
La Crema Pnt Gris Monterey,60306.619999999995,17.051035422343322,0.29398387621949906
La Crema Pnt Nr Anderson Vly,147.96,36.99,0.6377597202753799
La Crema Pnt Nr Monterey,61101.229999999996,19.252613195342818,0.3319421791303574
La Crema Pnt Nr Sonoma Coast,701.46,12.99,0.22396590338948863
La Crema Pnt Nr Sonoma Cst,323546.95999999996,20.803223140495867,0.35867687945144505
La Crema Pnt Nr Williamette,10032.56,29.19472440944882,0.5033581852632302
La Crema Russian Rive Pnt Nr,395.88,32.99,0.5687940841277314
La Croix Beaucaillou 11 St J,1299.74,49.99,0.8618980377552377
La Croix Belle Champ du Coq,4360.15,8.99,0.1550002672418401
La Croix Belle No 7 Rose 15,4672.25,16.99,0.29293153953713713
La Croix de Beaucaillou 11 S,1349.73,49.989999999999995,0.8618980377552374
La Croix de Carbonnieux Blnc,1117.57,25.99,0.4481042208693463
La Croix de Carbonnieux Roug,1253.34,18.99,0.3274143576109614
La Dame Montrose St Estep 11,1403.73,51.99,0.8963808558290619
La Demoiselle Sociando Haut,424.83,24.99,0.4308628118324342
La Demoiselle de By Medoc,59.96,14.99,0.2584487214633129
La Fee NV Absinthe,559.7199999999999,19.99,0.3446557666478735
La Fiera Montplciano D'Abruz,8.49,8.49,0.146379562723384
La Fleur d'Amelie Brdx Rose,4871.25,12.99,0.22396590338948863
La Font de Notre Dame Rastea,1011.56,22.99,0.39637999375860994
La Garenne Entre Mer Wh,1549.59,10.99,0.18948308531566435
La Gr Comtadine Vacqueyras C,19030.48,19.99,0.3446557666478735
La Jota Cab Svgn Howell Mtn,2339.64,64.99,1.1205191733089195
La Jota Howell Mtn Merlot,1429.78,64.99,1.1205191733089195
La Joya Svgn Blanc,83.93,11.99,0.20672449435257648
La Lecciaia Brunello di Mont,1405.63,37.99,0.6550011293122919
La Maialina Gertrude Red,37460.58,13.668774928774928,0.23566893958049803
La Maialina Gilfredo Verment,4302.69,13.014590163934425,0.22438987246416678
La Maldita Garnache Rioja,11030.05,10.10404958677686,0.17420805185486285
La Marca Prosecco,617978.78,10.875852541715174,0.1875150222968518
La Merika Cab Svgn CC,566.64,15.847142857142858,0.2732270720663804
La Merika Chard CC,29.97,9.99,0.17224167627875223
La Merika Pnt Grigio Montery,4674.8,8.99,0.1550002672418401
La Merika Pnt Nr CC,15.99,15.99,0.275690130500225
La Monacesca Verd di Mattell,779.61,19.99,0.3446557666478735
La Mondotte 08 St Emilion,1887.92,235.99,4.068800118620895
La Mura Blanco,1258.1999999999998,6.99,0.12051744916801582
La Mura Rosso,838.8,6.99,0.12051744916801582
La Noble Chard Unoaked,629.55,13.99,0.24120731242640073
La Perla Rioja Blanca,107.91,11.99,0.20672449435257648
La Petite Maison Ventoux Bl,160.77,6.99,0.12051744916801582
La Pettegola Vermentino,269.84999999999997,17.99,0.31017294857404926
La Pinta Pomegranate Liqueur,244.93,34.99,0.6032769022015555
La Pommeraie de Brown Pessac,1007.64,27.99,0.4825870389431706
La Posta Angel Plucci Malbec,34675.23,15.206748768472908,0.26218577563880124
La Puerta Alta Malbec Bonrda,191.88,15.99,0.275690130500225
La Puerta La Rioja Malbec,21989.54,8.99,0.1550002672418401
La Quintinye Blanc Vermouth,2798.25,15.989999999999998,0.275690130500225
La Quintinye Rouge Vermouth,3198.0,15.990000000000002,0.27569013050022506
La Roche Trouee Red 14,1079.1000000000001,11.99,0.20672449435257648
La Roquete Chat du Pape Red,582.89,52.989999999999995,0.9136222648659739
La Scolca Black Label Gavi,431.88,35.99,0.6205183112384678
La Terre Cab Svgn,113.88,9.49,0.16362097176029614
La Terre Chard Cal,518.1,6.347142857142857,0.10943368621571514
La Terre Merlot,184.23000000000002,7.308181818181819,0.12600335204339697
La Terre Wh Znfdl,110.37,8.49,0.146379562723384
La Vieille Ferme Red B/B,499.79999999999995,24.99,0.4308628118324342
La Vieille Ferme Red Ventoux,141699.28,7.316361694553222,0.12614438463778768
La Vieille Ferme Rose Vntoux,145815.63,7.404344849546251,0.12766133820138054
La Vieille Ferme Wh Rhone,113786.72,7.30326573722011,0.12591859188067756
La Volpe Pnt Grigio,1127.1599999999999,13.656666666666666,0.23546017608076336
La Volpe Prosecco,415.74,15.99,0.275690130500225
LaBelle Winery 2013 Dry Rsl,11975.44,13.99,0.24120731242640073
LaBelle Winery Americus,7196.4,19.99,0.3446557666478735
LaBelle Winery Blueberry,20509.739999999998,19.990000000000002,0.34465576664787356
LaBelle Winery Cranberry,64023.96,15.990000000000002,0.27569013050022506
LaBelle Winery Granite Red,31020.6,15.99,0.275690130500225
LaBelle Winery Grnt St Apple,11182.54,14.99,0.2584487214633129
LaBelle Winery Holiday 3 Pak,4139.99,40.99,0.7067253564230284
LaBelle Winery Raspberry,12903.93,15.99,0.275690130500225
LaBelle Winery Riesling,20643.09,15.99,0.275690130500225
LaBelle Winery Seyval Blanc,19472.010000000002,14.99,0.2584487214633129
LaLuca Prosecco,12664.99,12.632857142857143,0.21780825730487713
LaMarca Prosecco,727.7199999999999,25.99,0.4481042208693463
LaMuse Verte Absinthe,459.90000000000003,45.99,0.792932401607589
Label 5 Scotch 12 Yr,4446.61,31.990000000000002,0.5515526750908192
Laboure-Roi Pouilly Fuisse,639.36,9.99,0.17224167627875223
Lacoste Borie Pauillac,7291.13,38.99,0.6722425383492041
Ladera Stile Blocks Cab Napa,1749.65,49.99,0.8618980377552377
Ladoix Bois Roussot,293.94,48.99,0.8446566287183254
Ladoucette Comte Lafond Sanc,209.94,34.99,0.6032769022015555
Lady Lola White,23771.4,10.911195652173914,0.1881243873209077
Ladyburn 41 Yr Old Scotch,5999.97,1999.99,34.4826456597339
Lafite Rsv Speciale Bl Brdx,485.71999999999997,17.35363636363636,0.29920114282328697
Lagar Da Condesa Albarino,1987.83,16.99,0.29293153953713713
Lagar de Bezana Aluvion Red,343.88,27.99,0.4825870389431706
Lagar de Bezana Cab Svgn Rsv,13.99,13.99,0.24120731242640073
Lagaria Venezie Pnt Grigio,36689.4,11.99,0.20672449435257648
Lagavulin 8Yr 200th Ltd Edtn,32170.05,64.99,1.1205191733089195
Lagavulin Distillers Edition,97978.29,91.53591836734692,1.5782082101408266
Lagavulin Single Malt 16-Yr,550740.5599999999,72.22643829695267,1.245285565957056
Lagler Gr Velt Smaragd Stein,1529.1499999999999,17.99,0.31017294857404926
Lagler Rsl Smaragd Elmerberg,2133.0299999999997,21.99,0.3791385847216978
Lago Rose,9937.35,12.99,0.22396590338948863
Laguna Chard,2672.09,13.99,0.24120731242640073
